Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BHP.AX,BHP.AX,BHP.AX,BHP.AX,BHP.AX,BHP.AX
Date,,,,,,
2024-11-27 00:00:00+00:00,39.779998779296875,39.779998779296875,39.95000076293945,39.66999816894531,39.720001220703125,7485061
2024-11-28 00:00:00+00:00,40.06999969482422,40.06999969482422,40.189998626708984,39.97999954223633,40.0099983215332,7339727
2024-11-29 00:00:00+00:00,40.56999969482422,40.56999969482422,40.650001525878906,39.900001525878906,39.9900016784668,8243006
2024-12-02 00:00:00+00:00,40.720001220703125,40.720001220703125,40.83000183105469,40.47999954223633,40.68000030517578,5303672
2024-12-03 00:00:00+00:00,40.65999984741211,40.65999984741211,40.900001525878906,40.61000061035156,40.869998931884766,6070642
2024-12-04 00:00:00+00:00,41.04999923706055,41.04999923706055,41.04999923706055,40.61000061035156,40.970001220703125,7530805
2024-12-05 00:00:00+00:00,40.59000015258789,40.59000015258789,41.029998779296875,40.529998779296875,41.0,5793076
2024-12-06 00:00:00+00:00,40.70000076293945,40.70000076293945,40.70000076293945,40.33000183105469,40.54999923706055,5226639
2024-12-09 00:00:00+00:00,40.59000015258789,40.59000015258789,40.64500045776367,39.95000076293945,40.20000076293945,5399573
2024-12-10 00:00:00+00:00,41.83000183105469,41.83000183105469,42.27000045776367,41.68000030517578,41.75,11108702
2024-12-11 00:00:00+00:00,42.0,42.0,42.060001373291016,41.70000076293945,41.779998779296875,5394263
2024-12-12 00:00:00+00:00,41.790000915527344,41.790000915527344,42.13999938964844,41.75,42.0,3936712
2024-12-13 00:00:00+00:00,41.16999816894531,41.16999816894531,41.29999923706055,40.970001220703125,41.20000076293945,5219863
2024-12-16 00:00:00+00:00,40.349998474121094,40.349998474121094,40.68000030517578,40.189998626708984,40.599998474121094,7741369
2024-12-17 00:00:00+00:00,40.2400016784668,40.2400016784668,40.61000061035156,40.099998474121094,40.18000030517578,6264848
2024-12-18 00:00:00+00:00,40.27000045776367,40.27000045776367,40.54999923706055,40.18000030517578,40.29999923706055,6453398
2024-12-19 00:00:00+00:00,39.68000030517578,39.68000030517578,39.83000183105469,39.470001220703125,39.54999923706055,11725344
2024-12-20 00:00:00+00:00,39.59000015258789,39.59000015258789,39.59000015258789,39.209999084472656,39.22999954223633,19531098
2024-12-23 00:00:00+00:00,39.900001525878906,39.900001525878906,39.900001525878906,39.34000015258789,39.5,4431982
2024-12-24 00:00:00+00:00,39.72999954223633,39.72999954223633,39.80500030517578,39.52000045776367,39.560001373291016,2518413
2024-12-27 00:00:00+00:00,39.77000045776367,39.77000045776367,40.130001068115234,39.63999938964844,39.689998626708984,4655017
2024-12-30 00:00:00+00:00,39.84000015258789,39.84000015258789,39.90999984741211,39.650001525878906,39.77000045776367,3032871
